  lat     long      exx        eyy        exy      var(exx)   var(eyy)   var(exy)  cc_xx_yy  cc_xx_xy  cc_yy_xy
 18.750 -102.300 -0.341E+02 -0.516E+02 -0.535E+02  0.000E+00  0.000E+00  0.000E+00   0.000     0.000     0.000
 18.750 -101.700 -0.327E+02 -0.287E+02 -0.399E+02  0.000E+00  0.000E+00  0.000E+00   0.000     0.000     0.000
 18.750 -101.100 -0.108E+02 -0.190E+02 -0.287E+02  0.000E+00  0.000E+00  0.000E+00   0.000     0.000     0.000
 18.750 -100.500 -0.130E+02 -0.842E+01 -0.103E+02  0.000E+00  0.000E+00  0.000E+00   0.000     0.000     0.000
 18.750  -83.100  0.214E+01  0.887E+00 -0.335E+01  0.000E+00  0.000E+00  0.000E+00   0.000     0.000     0.000
 18.750  -82.500  0.896E+01 -0.631E+01 -0.160E+02  0.000E+00  0.000E+00  0.000E+00   0.000     0.000     0.000
 18.750  -81.900  0.151E+02 -0.162E+02 -0.319E+02  0.000E+00  0.000E+00  0.000E+00   0.000     0.000     0.000
 18.750  -81.300  0.351E+02 -0.268E+02 -0.471E+02  0.000E+00  0.000E+00  0.000E+00   0.000     0.000     0.000
 18.750  -80.700  0.292E+02 -0.291E+02 -0.525E+02  0.000E+00  0.000E+00  0.000E+00   0.000     0.000     0.000
 18.750  -80.100  0.252E+02 -0.310E+02 -0.549E+02  0.000E+00  0.000E+00  0.000E+00   0.000     0.000     0.000
 18.750  -79.500  0.211E+02 -0.313E+02 -0.552E+02  0.000E+00  0.000E+00  0.000E+00   0.000     0.000     0.000
 18.750  -78.900  0.173E+02 -0.302E+02 -0.536E+02  0.000E+00  0.000E+00  0.000E+00   0.000     0.000     0.000
 18.750  -78.300  0.166E+02 -0.263E+02 -0.479E+02  0.000E+00  0.000E+00  0.000E+00   0.000     0.000     0.000
 18.750  -77.700  0.130E+02 -0.266E+02 -0.451E+02  0.000E+00  0.000E+00  0.000E+00   0.000     0.000     0.000
 18.750  -77.100  0.128E+02 -0.211E+02 -0.364E+02  0.000E+00  0.000E+00  0.000E+00   0.000     0.000     0.000
 18.750  -76.500  0.111E+02 -0.176E+02 -0.306E+02  0.000E+00  0.000E+00  0.000E+00   0.000     0.000     0.000
 18.750  -75.900  0.863E+01 -0.154E+02 -0.274E+02  0.000E+00  0.000E+00  0.000E+00   0.000     0.000     0.000
 18.750  -75.300  0.198E+01 -0.162E+02 -0.281E+02  0.000E+00  0.000E+00  0.000E+00   0.000     0.000     0.000
 18.750  -74.700 -0.620E+01 -0.170E+02 -0.326E+02  0.000E+00  0.000E+00  0.000E+00   0.000     0.000     0.000
 18.750  -74.100 -0.128E+02 -0.196E+02 -0.371E+02  0.000E+00  0.000E+00  0.000E+00   0.000     0.000     0.000
 18.750  -73.500 -0.154E+02 -0.210E+02 -0.401E+02  0.000E+00  0.000E+00  0.000E+00   0.000     0.000     0.000
 18.750  -72.900 -0.135E+02 -0.214E+02 -0.384E+02  0.000E+00  0.000E+00  0.000E+00   0.000     0.000     0.000
 18.750  -72.300 -0.699E+01 -0.186E+02 -0.294E+02  0.000E+00  0.000E+00  0.000E+00   0.000     0.000     0.000
 18.750  -71.700  0.885E+01 -0.116E+02 -0.805E+01  0.000E+00  0.000E+00  0.000E+00   0.000     0.000     0.000
 18.750  -71.100  0.235E+02 -0.224E+02 -0.234E+02  0.000E+00  0.000E+00  0.000E+00   0.000     0.000     0.000
 18.750  -70.500 -0.128E+02 -0.313E+02 -0.330E+02  0.000E+00  0.000E+00  0.000E+00   0.000     0.000     0.000
 18.750  -69.900 -0.567E+02 -0.125E+02 -0.632E+02  0.000E+00  0.000E+00  0.000E+00   0.000     0.000     0.000
 18.750  -69.300 -0.420E+01  0.173E+02 -0.239E+02  0.000E+00  0.000E+00  0.000E+00   0.000     0.000     0.000
 18.750  -68.700  0.189E+02 -0.173E+02 -0.367E+02  0.000E+00  0.000E+00  0.000E+00   0.000     0.000     0.000
 18.750  -68.100  0.203E+02 -0.175E+02 -0.382E+02  0.000E+00  0.000E+00  0.000E+00   0.000     0.000     0.000
 18.750  -67.500  0.312E+02 -0.229E+02 -0.488E+02  0.000E+00  0.000E+00  0.000E+00   0.000     0.000     0.000
 18.750  -66.900  0.131E+02 -0.311E+02 -0.590E+02  0.000E+00  0.000E+00  0.000E+00   0.000     0.000     0.000
 18.750  -66.300  0.498E+01 -0.229E+02 -0.483E+02  0.000E+00  0.000E+00  0.000E+00   0.000     0.000     0.000
 18.750  -65.700 -0.215E+01 -0.246E+02 -0.485E+02  0.000E+00  0.000E+00  0.000E+00   0.000     0.000     0.000
 18.750  -65.100 -0.503E+01 -0.220E+02 -0.466E+02  0.000E+00  0.000E+00  0.000E+00   0.000     0.000     0.000
 18.750  -64.500 -0.137E+02 -0.232E+02 -0.531E+02  0.000E+00  0.000E+00  0.000E+00   0.000     0.000     0.000
 18.750  -63.900 -0.286E+02 -0.222E+02 -0.525E+02  0.000E+00  0.000E+00  0.000E+00   0.000     0.000     0.000
 18.750  -63.300 -0.304E+02 -0.181E+02 -0.447E+02  0.000E+00  0.000E+00  0.000E+00   0.000     0.000     0.000
 18.750  -62.700 -0.378E+02 -0.184E+02 -0.456E+02  0.000E+00  0.000E+00  0.000E+00   0.000     0.000     0.000
 18.750  -62.100 -0.397E+02 -0.208E+02 -0.399E+02  0.000E+00  0.000E+00  0.000E+00   0.000     0.000     0.000
 18.750  -61.500 -0.427E+02 -0.170E+02 -0.366E+02  0.000E+00  0.000E+00  0.000E+00   0.000     0.000     0.000
 18.750  -60.900 -0.153E+02 -0.100E+02 -0.134E+02  0.000E+00  0.000E+00  0.000E+00   0.000     0.000     0.000
 18.750  -46.500  0.192E+03  0.251E+01 -0.454E+02  0.000E+00  0.000E+00  0.000E+00   0.000     0.000     0.000
 18.750  -45.900  0.186E+03  0.250E+01 -0.450E+02  0.000E+00  0.000E+00  0.000E+00   0.000     0.000     0.000
 19.250   38.700  0.650E+02  0.719E+02  0.686E+02  0.000E+00  0.000E+00  0.000E+00   0.000     0.000     0.000
 19.250   39.300  0.663E+02  0.740E+02  0.702E+02  0.000E+00  0.000E+00  0.000E+00   0.000     0.000     0.000
 19.250   60.300  0.259E+01  0.139E+01 -0.208E+01  0.000E+00  0.000E+00  0.000E+00   0.000     0.000     0.000
 19.250   60.900  0.101E+02  0.209E+01 -0.457E+01  0.000E+00  0.000E+00  0.000E+00   0.000     0.000     0.000
 19.250   92.700 -0.255E+02 -0.292E+01 -0.138E+02  0.000E+00  0.000E+00  0.000E+00   0.000     0.000     0.000
 19.250   93.300 -0.348E+02 -0.113E+02 -0.221E+02  0.000E+00  0.000E+00  0.000E+00   0.000     0.000     0.000
 19.250   93.900 -0.357E+02 -0.136E+02 -0.277E+02  0.000E+00  0.000E+00  0.000E+00   0.000     0.000     0.000
 19.250   94.500 -0.222E+02 -0.141E+02 -0.300E+02  0.000E+00  0.000E+00  0.000E+00   0.000     0.000     0.000
 19.250   95.100 -0.745E+01 -0.160E+02 -0.418E+02  0.000E+00  0.000E+00  0.000E+00   0.000     0.000     0.000
 19.250   95.700  0.577E+01 -0.187E+02 -0.631E+02  0.000E+00  0.000E+00  0.000E+00   0.000     0.000     0.000
 19.250   96.300  0.114E+02 -0.198E+02 -0.702E+02  0.000E+00  0.000E+00  0.000E+00   0.000     0.000     0.000
 19.250   96.900  0.555E+01 -0.159E+02 -0.475E+02  0.000E+00  0.000E+00  0.000E+00   0.000     0.000     0.000
 19.250   97.500 -0.220E+01 -0.961E+01 -0.188E+02  0.000E+00  0.000E+00  0.000E+00   0.000     0.000     0.000
 19.250   98.100 -0.311E+01 -0.544E+01 -0.645E+01  0.000E+00  0.000E+00  0.000E+00   0.000     0.000     0.000
 19.250   98.700 -0.226E+00 -0.330E+01 -0.501E+01  0.000E+00  0.000E+00  0.000E+00   0.000     0.000     0.000
 19.250   99.300  0.197E+01 -0.197E+01 -0.413E+01  0.000E+00  0.000E+00  0.000E+00   0.000     0.000     0.000
 19.250   99.900  0.239E+01 -0.958E+00 -0.252E+01  0.000E+00  0.000E+00  0.000E+00   0.000     0.000     0.000
 19.250  100.500  0.150E+01 -0.836E-01 -0.123E+01  0.000E+00  0.000E+00  0.000E+00   0.000     0.000     0.000
 19.250  108.300 -0.138E+01 -0.195E+01 -0.159E+01  0.000E+00  0.000E+00  0.000E+00   0.000     0.000     0.000
 19.250  108.900 -0.283E+01 -0.551E+01 -0.366E+01  0.000E+00  0.000E+00  0.000E+00   0.000     0.000     0.000
 19.250  109.500 -0.318E+01 -0.608E+01 -0.112E+01  0.000E+00  0.000E+00  0.000E+00   0.000     0.000     0.000
 19.250  110.100  0.136E+01 -0.728E+01 -0.197E+01  0.000E+00  0.000E+00  0.000E+00   0.000     0.000     0.000
 19.250  110.700  0.770E+00 -0.601E+01 -0.185E+01  0.000E+00  0.000E+00  0.000E+00   0.000     0.000     0.000
 19.250  111.300  0.477E+00 -0.516E+01 -0.163E+01  0.000E+00  0.000E+00  0.000E+00   0.000     0.000     0.000
 19.250  111.900  0.246E+00 -0.420E+01 -0.179E+01  0.000E+00  0.000E+00  0.000E+00   0.000     0.000     0.000
 19.250  112.500  0.249E+00 -0.319E+01 -0.184E+01  0.000E+00  0.000E+00  0.000E+00   0.000     0.000     0.000
 19.250  113.100  0.455E+00 -0.250E+01 -0.186E+01  0.000E+00  0.000E+00  0.000E+00   0.000     0.000     0.000
 19.250  113.700  0.928E+00 -0.203E+01 -0.159E+01  0.000E+00  0.000E+00  0.000E+00   0.000     0.000     0.000
 19.250  114.300  0.193E+01 -0.209E+01 -0.140E+01  0.000E+00  0.000E+00  0.000E+00   0.000     0.000     0.000
 19.250  114.900  0.504E+00 -0.128E+01 -0.132E+01  0.000E+00  0.000E+00  0.000E+00   0.000     0.000     0.000
 19.250  115.500  0.640E+00 -0.745E-01 -0.376E+00  0.000E+00  0.000E+00  0.000E+00   0.000     0.000     0.000
 19.250  119.700 -0.201E+03 -0.447E+02  0.139E+03  0.000E+00  0.000E+00  0.000E+00   0.000     0.000     0.000
 19.250  120.300 -0.455E+03 -0.950E+02  0.347E+03  0.000E+00  0.000E+00  0.000E+00   0.000     0.000     0.000
 19.250  120.900 -0.320E+03 -0.547E+02  0.196E+03  0.000E+00  0.000E+00  0.000E+00   0.000     0.000     0.000
 19.250  121.500 -0.282E+03 -0.266E+02  0.232E+03  0.000E+00  0.000E+00  0.000E+00   0.000     0.000     0.000
 19.250  122.100 -0.159E+03 -0.177E+02  0.918E+02  0.000E+00  0.000E+00  0.000E+00   0.000     0.000     0.000
 19.250  142.500 -0.283E+01 -0.102E+01 -0.197E+01  0.000E+00  0.000E+00  0.000E+00   0.000     0.000     0.000
 19.250  143.100 -0.152E+02 -0.233E+01 -0.486E+01  0.000E+00  0.000E+00  0.000E+00   0.000     0.000     0.000
 19.250  143.700 -0.216E+02 -0.406E+00  0.241E+00  0.000E+00  0.000E+00  0.000E+00   0.000     0.000     0.000
 19.250  144.300 -0.366E+02  0.284E+01  0.609E+01  0.000E+00  0.000E+00  0.000E+00   0.000     0.000     0.000
 19.250  144.900 -0.559E+02  0.662E+01  0.140E+02  0.000E+00  0.000E+00  0.000E+00   0.000     0.000     0.000
 19.250  145.500 -0.576E+02 -0.224E+01  0.115E+02  0.000E+00  0.000E+00  0.000E+00   0.000     0.000     0.000
 19.250  146.100 -0.334E+02 -0.301E+01 -0.249E+01  0.000E+00  0.000E+00  0.000E+00   0.000     0.000     0.000
 19.250  146.700 -0.401E+02 -0.227E+01 -0.799E+01  0.000E+00  0.000E+00  0.000E+00   0.000     0.000     0.000
 19.250  147.300 -0.608E+02 -0.652E+01 -0.188E+02  0.000E+00  0.000E+00  0.000E+00   0.000     0.000     0.000
 19.250  147.900 -0.158E+02 -0.704E+01 -0.113E+02  0.000E+00  0.000E+00  0.000E+00   0.000     0.000     0.000
 19.250 -109.500  0.440E+01  0.736E+02  0.362E+02  0.000E+00  0.000E+00  0.000E+00   0.000     0.000     0.000
 19.250 -108.900  0.934E+02  0.819E+01  0.411E+02  0.000E+00  0.000E+00  0.000E+00   0.000     0.000     0.000
 19.250 -108.300  0.405E+03 -0.432E+03  0.324E+03  0.000E+00  0.000E+00  0.000E+00   0.000     0.000     0.000
 19.250 -107.700  0.378E+03 -0.378E+03  0.364E+03  0.000E+00  0.000E+00  0.000E+00   0.000     0.000     0.000
 19.250 -107.100  0.139E+03 -0.786E+01  0.751E+02  0.000E+00  0.000E+00  0.000E+00   0.000     0.000     0.000
 19.250 -105.900 -0.882E+02  0.169E+02 -0.101E+03  0.000E+00  0.000E+00  0.000E+00   0.000     0.000     0.000
 19.250 -105.300 -0.409E+02  0.583E+01 -0.360E+02  0.000E+00  0.000E+00  0.000E+00   0.000     0.000     0.000
 19.250 -104.700 -0.260E+02 -0.666E+02 -0.255E+02  0.000E+00  0.000E+00  0.000E+00   0.000     0.000     0.000
 19.250 -104.100 -0.147E+02 -0.992E+02 -0.287E+02  0.000E+00  0.000E+00  0.000E+00   0.000     0.000     0.000
 19.250 -103.500 -0.448E+02 -0.656E+02 -0.664E+02  0.000E+00  0.000E+00  0.000E+00   0.000     0.000     0.000
 19.250 -102.900 -0.434E+02 -0.455E+02 -0.644E+02  0.000E+00  0.000E+00  0.000E+00   0.000     0.000     0.000
 19.250 -102.300 -0.162E+02 -0.166E+02 -0.325E+02  0.000E+00  0.000E+00  0.000E+00   0.000     0.000     0.000
 19.250 -101.700 -0.116E+02 -0.259E+01 -0.740E+01  0.000E+00  0.000E+00  0.000E+00   0.000     0.000     0.000
 19.250  -81.300  0.337E+01  0.129E+01 -0.415E+01  0.000E+00  0.000E+00  0.000E+00   0.000     0.000     0.000
 19.250  -80.700  0.843E+01 -0.722E+01 -0.157E+02  0.000E+00  0.000E+00  0.000E+00   0.000     0.000     0.000
 19.250  -80.100  0.940E+01 -0.154E+02 -0.286E+02  0.000E+00  0.000E+00  0.000E+00   0.000     0.000     0.000
 19.250  -79.500  0.894E+01 -0.223E+02 -0.408E+02  0.000E+00  0.000E+00  0.000E+00   0.000     0.000     0.000
 19.250  -78.900  0.856E+01 -0.288E+02 -0.521E+02  0.000E+00  0.000E+00  0.000E+00   0.000     0.000     0.000
 19.250  -78.300  0.109E+02 -0.362E+02 -0.633E+02  0.000E+00  0.000E+00  0.000E+00   0.000     0.000     0.000
 19.250  -77.700  0.499E+02 -0.363E+02 -0.586E+02  0.000E+00  0.000E+00  0.000E+00   0.000     0.000     0.000
 19.250  -77.100  0.302E+02 -0.228E+02 -0.397E+02  0.000E+00  0.000E+00  0.000E+00   0.000     0.000     0.000
 19.250  -76.500  0.205E+02 -0.194E+02 -0.352E+02  0.000E+00  0.000E+00  0.000E+00   0.000     0.000     0.000
 19.250  -75.900  0.104E+02 -0.178E+02 -0.339E+02  0.000E+00  0.000E+00  0.000E+00   0.000     0.000     0.000
 19.250  -75.300  0.418E+00 -0.161E+02 -0.342E+02  0.000E+00  0.000E+00  0.000E+00   0.000     0.000     0.000
 19.250  -74.700 -0.119E+02 -0.182E+02 -0.398E+02  0.000E+00  0.000E+00  0.000E+00   0.000     0.000     0.000
 19.250  -74.100 -0.148E+02 -0.192E+02 -0.389E+02  0.000E+00  0.000E+00  0.000E+00   0.000     0.000     0.000
 19.250  -73.500 -0.882E+01 -0.184E+02 -0.341E+02  0.000E+00  0.000E+00  0.000E+00   0.000     0.000     0.000
 19.250  -72.900  0.186E+01 -0.172E+02 -0.277E+02  0.000E+00  0.000E+00  0.000E+00   0.000     0.000     0.000
 19.250  -72.300  0.129E+02 -0.156E+02 -0.226E+02  0.000E+00  0.000E+00  0.000E+00   0.000     0.000     0.000
 19.250  -71.700 -0.180E+01 -0.129E+02 -0.356E+02  0.000E+00  0.000E+00  0.000E+00   0.000     0.000     0.000
 19.250  -71.100 -0.205E+02 -0.249E+02 -0.535E+02  0.000E+00  0.000E+00  0.000E+00   0.000     0.000     0.000
 19.250  -70.500 -0.329E+02 -0.561E+01 -0.427E+02  0.000E+00  0.000E+00  0.000E+00   0.000     0.000     0.000
 19.250  -69.900 -0.292E+02 -0.532E+01 -0.233E+02  0.000E+00  0.000E+00  0.000E+00   0.000     0.000     0.000
 19.250  -69.300  0.174E+01 -0.145E+02 -0.313E+02  0.000E+00  0.000E+00  0.000E+00   0.000     0.000     0.000
 19.250  -68.700  0.903E+01 -0.200E+02 -0.382E+02  0.000E+00  0.000E+00  0.000E+00   0.000     0.000     0.000
 19.250  -68.100  0.126E+02 -0.206E+02 -0.386E+02  0.000E+00  0.000E+00  0.000E+00   0.000     0.000     0.000
 19.250  -67.500  0.136E+02 -0.266E+02 -0.422E+02  0.000E+00  0.000E+00  0.000E+00   0.000     0.000     0.000
 19.250  -66.900  0.161E+02 -0.278E+02 -0.494E+02  0.000E+00  0.000E+00  0.000E+00   0.000     0.000     0.000
 19.250  -66.300  0.107E+02 -0.274E+02 -0.496E+02  0.000E+00  0.000E+00  0.000E+00   0.000     0.000     0.000
 19.250  -65.700  0.206E+01 -0.294E+02 -0.501E+02  0.000E+00  0.000E+00  0.000E+00   0.000     0.000     0.000
 19.250  -65.100 -0.468E+01 -0.256E+02 -0.468E+02  0.000E+00  0.000E+00  0.000E+00   0.000     0.000     0.000
 19.250  -64.500 -0.114E+02 -0.242E+02 -0.441E+02  0.000E+00  0.000E+00  0.000E+00   0.000     0.000     0.000
 19.250  -63.900 -0.169E+02 -0.219E+02 -0.416E+02  0.000E+00  0.000E+00  0.000E+00   0.000     0.000     0.000
 19.250  -63.300 -0.243E+02 -0.212E+02 -0.398E+02  0.000E+00  0.000E+00  0.000E+00   0.000     0.000     0.000
 19.250  -62.700 -0.416E+02 -0.233E+02 -0.492E+02  0.000E+00  0.000E+00  0.000E+00   0.000     0.000     0.000
 19.250  -62.100 -0.170E+02 -0.186E+02 -0.291E+02  0.000E+00  0.000E+00  0.000E+00   0.000     0.000     0.000
 19.250  -61.500 -0.877E+01 -0.919E+01 -0.937E+01  0.000E+00  0.000E+00  0.000E+00   0.000     0.000     0.000
 19.250  -46.500  0.474E+02  0.201E+02 -0.310E+02  0.000E+00  0.000E+00  0.000E+00   0.000     0.000     0.000
 19.250  -45.900  0.331E+03 -0.193E+01 -0.596E+02  0.000E+00  0.000E+00  0.000E+00   0.000     0.000     0.000
 19.750   38.100  0.326E+02  0.224E+02  0.283E+02  0.000E+00  0.000E+00  0.000E+00   0.000     0.000     0.000
 19.750   38.700  0.931E+02  0.490E+02  0.708E+02  0.000E+00  0.000E+00  0.000E+00   0.000     0.000     0.000
 19.750   60.900  0.135E+02 -0.341E-12 -0.319E+01  0.000E+00  0.000E+00  0.000E+00   0.000     0.000     0.000
 19.750   92.700 -0.351E+02 -0.229E+01 -0.162E+02  0.000E+00  0.000E+00  0.000E+00   0.000     0.000     0.000
 19.750   93.300 -0.385E+02 -0.984E+01 -0.229E+02  0.000E+00  0.000E+00  0.000E+00   0.000     0.000     0.000
 19.750   93.900 -0.332E+02 -0.136E+02 -0.258E+02  0.000E+00  0.000E+00  0.000E+00   0.000     0.000     0.000
 19.750   94.500 -0.204E+02 -0.156E+02 -0.283E+02  0.000E+00  0.000E+00  0.000E+00   0.000     0.000     0.000
 19.750   95.100 -0.756E+01 -0.176E+02 -0.413E+02  0.000E+00  0.000E+00  0.000E+00   0.000     0.000     0.000
 19.750   95.700  0.449E+01 -0.211E+02 -0.643E+02  0.000E+00  0.000E+00  0.000E+00   0.000     0.000     0.000
 19.750   96.300  0.106E+02 -0.235E+02 -0.712E+02  0.000E+00  0.000E+00  0.000E+00   0.000     0.000     0.000
 19.750   96.900  0.516E+01 -0.192E+02 -0.471E+02  0.000E+00  0.000E+00  0.000E+00   0.000     0.000     0.000
 19.750   97.500 -0.182E+01 -0.123E+02 -0.193E+02  0.000E+00  0.000E+00  0.000E+00   0.000     0.000     0.000
 19.750   98.100 -0.150E+01 -0.857E+01 -0.877E+01  0.000E+00  0.000E+00  0.000E+00   0.000     0.000     0.000
 19.750   98.700  0.225E+01 -0.715E+01 -0.791E+01  0.000E+00  0.000E+00  0.000E+00   0.000     0.000     0.000
 19.750   99.300  0.514E+01 -0.634E+01 -0.690E+01  0.000E+00  0.000E+00  0.000E+00   0.000     0.000     0.000
 19.750   99.900  0.623E+01 -0.408E+01 -0.394E+01  0.000E+00  0.000E+00  0.000E+00   0.000     0.000     0.000
 19.750  100.500  0.500E+01 -0.675E+00 -0.134E+01  0.000E+00  0.000E+00  0.000E+00   0.000     0.000     0.000
 19.750  108.300 -0.344E+01 -0.312E+01 -0.417E+01  0.000E+00  0.000E+00  0.000E+00   0.000     0.000     0.000
 19.750  108.900 -0.291E+01 -0.619E+01 -0.294E+01  0.000E+00  0.000E+00  0.000E+00   0.000     0.000     0.000
 19.750  109.500 -0.195E+01 -0.639E+01 -0.258E+01  0.000E+00  0.000E+00  0.000E+00   0.000     0.000     0.000
 19.750  110.100 -0.816E+00 -0.757E+01 -0.272E+01  0.000E+00  0.000E+00  0.000E+00   0.000     0.000     0.000
 19.750  110.700 -0.298E+00 -0.628E+01 -0.127E+01  0.000E+00  0.000E+00  0.000E+00   0.000     0.000     0.000
 19.750  111.300  0.286E-02 -0.504E+01 -0.174E+01  0.000E+00  0.000E+00  0.000E+00   0.000     0.000     0.000
 19.750  111.900  0.192E+00 -0.440E+01 -0.180E+01  0.000E+00  0.000E+00  0.000E+00   0.000     0.000     0.000
 19.750  112.500  0.359E+00 -0.344E+01 -0.201E+01  0.000E+00  0.000E+00  0.000E+00   0.000     0.000     0.000
 19.750  113.100  0.704E+00 -0.290E+01 -0.221E+01  0.000E+00  0.000E+00  0.000E+00   0.000     0.000     0.000
 19.750  113.700  0.113E+01 -0.258E+01 -0.217E+01  0.000E+00  0.000E+00  0.000E+00   0.000     0.000     0.000
 19.750  114.300  0.156E+01 -0.242E+01 -0.216E+01  0.000E+00  0.000E+00  0.000E+00   0.000     0.000     0.000
 19.750  114.900  0.199E+01 -0.192E+01 -0.187E+01  0.000E+00  0.000E+00  0.000E+00   0.000     0.000     0.000
 19.750  115.500  0.269E+01 -0.154E+01 -0.163E+01  0.000E+00  0.000E+00  0.000E+00   0.000     0.000     0.000
 19.750  116.100  0.112E+01 -0.697E-01 -0.627E+00  0.000E+00  0.000E+00  0.000E+00   0.000     0.000     0.000
 19.750  120.300 -0.443E+03 -0.518E+02  0.135E+03  0.000E+00  0.000E+00  0.000E+00   0.000     0.000     0.000
 19.750  120.900 -0.371E+03 -0.437E+02  0.134E+03  0.000E+00  0.000E+00  0.000E+00   0.000     0.000     0.000
 19.750  121.500 -0.349E+03 -0.149E+02  0.189E+03  0.000E+00  0.000E+00  0.000E+00   0.000     0.000     0.000
 19.750  122.100 -0.250E+03 -0.201E+01  0.946E+02  0.000E+00  0.000E+00  0.000E+00   0.000     0.000     0.000
 19.750  142.500 -0.975E+01 -0.894E+00 -0.305E+01  0.000E+00  0.000E+00  0.000E+00   0.000     0.000     0.000
 19.750  143.100 -0.165E+02 -0.210E+01 -0.440E+01  0.000E+00  0.000E+00  0.000E+00   0.000     0.000     0.000
 19.750  143.700 -0.263E+02  0.285E+00 -0.741E+00  0.000E+00  0.000E+00  0.000E+00   0.000     0.000     0.000
 19.750  144.300 -0.408E+02  0.449E+01  0.589E+01  0.000E+00  0.000E+00  0.000E+00   0.000     0.000     0.000
 19.750  144.900 -0.574E+02  0.718E+01  0.128E+02  0.000E+00  0.000E+00  0.000E+00   0.000     0.000     0.000
 19.750  145.500 -0.551E+02  0.730E+00  0.641E+01  0.000E+00  0.000E+00  0.000E+00   0.000     0.000     0.000
 19.750  146.100 -0.456E+02  0.148E+01 -0.753E+00  0.000E+00  0.000E+00  0.000E+00   0.000     0.000     0.000
 19.750  146.700 -0.438E+02  0.105E+01 -0.547E+01  0.000E+00  0.000E+00  0.000E+00   0.000     0.000     0.000
 19.750  147.300 -0.568E+02  0.687E+00 -0.668E+01  0.000E+00  0.000E+00  0.000E+00   0.000     0.000     0.000
 19.750 -109.500  0.190E+03 -0.246E+02  0.958E+02  0.000E+00  0.000E+00  0.000E+00   0.000     0.000     0.000
 19.750 -108.900  0.526E+03 -0.342E+03  0.404E+02  0.000E+00  0.000E+00  0.000E+00   0.000     0.000     0.000
 19.750 -108.300  0.233E+03 -0.114E+03  0.837E+02  0.000E+00  0.000E+00  0.000E+00   0.000     0.000     0.000
 19.750 -105.900 -0.803E+02 -0.400E+01 -0.102E+03  0.000E+00  0.000E+00  0.000E+00   0.000     0.000     0.000
 19.750 -105.300 -0.522E+02 -0.887E+01 -0.677E+02  0.000E+00  0.000E+00  0.000E+00   0.000     0.000     0.000
 19.750 -104.700 -0.298E+02 -0.208E+02 -0.408E+02  0.000E+00  0.000E+00  0.000E+00   0.000     0.000     0.000
 19.750 -104.100 -0.308E+02 -0.627E+02 -0.484E+02  0.000E+00  0.000E+00  0.000E+00   0.000     0.000     0.000
 19.750 -103.500 -0.136E+02 -0.799E+02 -0.400E+02  0.000E+00  0.000E+00  0.000E+00   0.000     0.000     0.000
 19.750 -102.900 -0.121E+02 -0.200E+02 -0.178E+02  0.000E+00  0.000E+00  0.000E+00   0.000     0.000     0.000
 19.750  -77.700  0.338E+02 -0.181E+01 -0.817E+01  0.000E+00  0.000E+00  0.000E+00   0.000     0.000     0.000
 19.750  -77.100  0.299E+02 -0.144E+02 -0.254E+02  0.000E+00  0.000E+00  0.000E+00   0.000     0.000     0.000
 19.750  -76.500  0.226E+02 -0.162E+02 -0.310E+02  0.000E+00  0.000E+00  0.000E+00   0.000     0.000     0.000
 19.750  -75.900  0.105E+02 -0.175E+02 -0.352E+02  0.000E+00  0.000E+00  0.000E+00   0.000     0.000     0.000
 19.750  -75.300 -0.148E+01 -0.158E+02 -0.355E+02  0.000E+00  0.000E+00  0.000E+00   0.000     0.000     0.000
 19.750  -74.700 -0.107E+02 -0.177E+02 -0.410E+02  0.000E+00  0.000E+00  0.000E+00   0.000     0.000     0.000
 19.750  -74.100 -0.823E+01 -0.159E+02 -0.344E+02  0.000E+00  0.000E+00  0.000E+00   0.000     0.000     0.000
 19.750  -73.500 -0.172E+01 -0.140E+02 -0.311E+02  0.000E+00  0.000E+00  0.000E+00   0.000     0.000     0.000
 19.750  -72.900  0.155E+01 -0.133E+02 -0.326E+02  0.000E+00  0.000E+00  0.000E+00   0.000     0.000     0.000
 19.750  -72.300 -0.158E+01 -0.126E+02 -0.412E+02  0.000E+00  0.000E+00  0.000E+00   0.000     0.000     0.000
 19.750  -71.700 -0.170E+02 -0.125E+02 -0.562E+02  0.000E+00  0.000E+00  0.000E+00   0.000     0.000     0.000
 19.750  -71.100 -0.222E+02  0.460E+01 -0.363E+02  0.000E+00  0.000E+00  0.000E+00   0.000     0.000     0.000
 19.750  -70.500 -0.225E+01  0.596E+01 -0.217E+02  0.000E+00  0.000E+00  0.000E+00   0.000     0.000     0.000
 19.750  -69.900 -0.138E+02 -0.149E+02 -0.213E+02  0.000E+00  0.000E+00  0.000E+00   0.000     0.000     0.000
 19.750  -69.300 -0.664E+01 -0.301E+02 -0.256E+02  0.000E+00  0.000E+00  0.000E+00   0.000     0.000     0.000
 19.750  -68.700 -0.111E+01 -0.133E+02 -0.196E+02  0.000E+00  0.000E+00  0.000E+00   0.000     0.000     0.000
 19.750  -68.100  0.149E+01 -0.177E+02 -0.218E+02  0.000E+00  0.000E+00  0.000E+00   0.000     0.000     0.000
 19.750  -67.500  0.432E+01 -0.224E+02 -0.266E+02  0.000E+00  0.000E+00  0.000E+00   0.000     0.000     0.000
 19.750  -66.900  0.544E+01 -0.252E+02 -0.343E+02  0.000E+00  0.000E+00  0.000E+00   0.000     0.000     0.000
