lat,long,exx,eyy,exy,var_exx,var_eyy,var_exy,cc_xx_yy,cc_xx_xy,cc_yy_xy
-1.25,86.1,4.23E-01,-4.86E+00,2.00E+00,0.00E+00,0.00E+00,0.00E+00,0,0,0
-1.25,86.7,2.70E-01,-4.71E+00,2.14E+00,0.00E+00,0.00E+00,0.00E+00,0,0,0
-1.25,87.3,1.28E-01,-4.66E+00,2.26E+00,0.00E+00,0.00E+00,0.00E+00,0,0,0
-1.25,87.9,-6.62E-02,-4.62E+00,2.27E+00,0.00E+00,0.00E+00,0.00E+00,0,0,0
-1.25,88.5,-3.39E-01,-4.47E+00,2.09E+00,0.00E+00,0.00E+00,0.00E+00,0,0,0
-1.25,89.1,-6.35E-01,-4.17E+00,1.84E+00,0.00E+00,0.00E+00,0.00E+00,0,0,0
-1.25,89.7,-8.30E-01,-3.83E+00,1.75E+00,0.00E+00,0.00E+00,0.00E+00,0,0,0
-1.25,90.3,-8.91E-01,-3.60E+00,1.86E+00,0.00E+00,0.00E+00,0.00E+00,0,0,0
-1.25,90.9,-8.88E-01,-3.46E+00,2.01E+00,0.00E+00,0.00E+00,0.00E+00,0,0,0
-1.25,91.5,-8.72E-01,-3.35E+00,2.11E+00,0.00E+00,0.00E+00,0.00E+00,0,0,0
-1.25,92.1,-9.00E-01,-3.24E+00,2.14E+00,0.00E+00,0.00E+00,0.00E+00,0,0,0
-1.25,92.7,-1.05E+00,-3.19E+00,2.03E+00,0.00E+00,0.00E+00,0.00E+00,0,0,0
-1.25,93.3,-1.40E+00,-3.36E+00,1.65E+00,0.00E+00,0.00E+00,0.00E+00,0,0,0
-1.25,93.9,-2.15E+00,-4.12E+00,7.71E-01,0.00E+00,0.00E+00,0.00E+00,0,0,0
-1.25,94.5,-3.62E+00,-5.89E+00,-8.62E-01,0.00E+00,0.00E+00,0.00E+00,0,0,0
-1.25,95.1,-5.89E+00,-9.05E+00,-3.52E+00,0.00E+00,0.00E+00,0.00E+00,0,0,0
-1.25,95.7,-8.93E+00,-1.39E+01,-7.57E+00,0.00E+00,0.00E+00,0.00E+00,0,0,0
-1.25,96.3,-1.27E+01,-2.02E+01,-1.32E+01,0.00E+00,0.00E+00,0.00E+00,0,0,0
-1.25,96.9,-1.63E+01,-2.68E+01,-2.03E+01,0.00E+00,0.00E+00,0.00E+00,0,0,0
-1.25,97.5,-1.73E+01,-3.25E+01,-2.85E+01,0.00E+00,0.00E+00,0.00E+00,0,0,0
-1.25,98.1,-2.30E+01,-5.24E+01,-3.77E+01,0.00E+00,0.00E+00,0.00E+00,0,0,0
-1.25,98.7,-3.02E+01,-8.24E+01,-5.00E+01,0.00E+00,0.00E+00,0.00E+00,0,0,0
-1.25,99.3,-3.65E+01,-1.48E+02,-8.02E+01,0.00E+00,0.00E+00,0.00E+00,0,0,0
-1.25,99.9,-4.31E+01,-9.76E+01,-4.35E+01,0.00E+00,0.00E+00,0.00E+00,0,0,0
-1.25,100.5,1.94E+00,-1.00E+02,-8.80E+01,0.00E+00,0.00E+00,0.00E+00,0,0,0
-1.25,101.1,-6.32E+00,-1.27E+02,-8.33E+01,0.00E+00,0.00E+00,0.00E+00,0,0,0
-1.25,101.7,-7.55E+00,-2.58E+01,-2.95E+01,0.00E+00,0.00E+00,0.00E+00,0,0,0
-1.25,119.1,-2.10E+01,-8.61E+00,5.23E+01,0.00E+00,0.00E+00,0.00E+00,0,0,0
-1.25,119.7,-1.03E+02,1.02E+02,1.48E+02,0.00E+00,0.00E+00,0.00E+00,0,0,0
-1.25,120.3,-1.76E+02,2.41E+02,3.87E+00,0.00E+00,0.00E+00,0.00E+00,0,0,0
-1.25,120.9,-1.11E+02,1.31E+02,-1.74E+01,0.00E+00,0.00E+00,0.00E+00,0,0,0
-1.25,121.5,-1.97E+01,4.32E+01,-1.88E+01,0.00E+00,0.00E+00,0.00E+00,0,0,0
-1.25,122.1,4.62E+00,6.31E+00,-1.20E+00,0.00E+00,0.00E+00,0.00E+00,0,0,0
-1.25,122.7,-2.65E+01,1.37E+01,1.05E+01,0.00E+00,0.00E+00,0.00E+00,0,0,0
-1.25,123.3,-3.42E+01,-4.91E+00,1.25E+01,0.00E+00,0.00E+00,0.00E+00,0,0,0
-1.25,123.9,-6.08E+01,-2.33E+01,1.55E+01,0.00E+00,0.00E+00,0.00E+00,0,0,0
-1.25,124.5,-9.29E+01,-3.35E+01,1.04E+01,0.00E+00,0.00E+00,0.00E+00,0,0,0
-1.25,125.1,-1.17E+02,-3.66E+01,-4.52E+00,0.00E+00,0.00E+00,0.00E+00,0,0,0
-1.25,125.7,-1.24E+02,-4.21E+01,-2.54E+01,0.00E+00,0.00E+00,0.00E+00,0,0,0
-1.25,126.3,-9.84E+01,-3.65E+01,-5.64E+01,0.00E+00,0.00E+00,0.00E+00,0,0,0
-1.25,126.9,-1.01E+02,-2.61E+01,-6.43E+01,0.00E+00,0.00E+00,0.00E+00,0,0,0
-1.25,127.5,-5.62E+01,-1.23E+01,-5.49E+01,0.00E+00,0.00E+00,0.00E+00,0,0,0
-1.25,128.1,6.66E+01,-2.61E+01,-6.43E+01,0.00E+00,0.00E+00,0.00E+00,0,0,0
-1.25,128.7,3.45E+01,-1.76E+01,-7.54E+01,0.00E+00,0.00E+00,0.00E+00,0,0,0
-1.25,129.3,1.70E+01,-2.56E+01,-8.03E+01,0.00E+00,0.00E+00,0.00E+00,0,0,0
-1.25,129.9,5.89E+00,-2.95E+01,-8.67E+01,0.00E+00,0.00E+00,0.00E+00,0,0,0
-1.25,130.5,-3.17E+00,-3.51E+01,-1.00E+02,0.00E+00,0.00E+00,0.00E+00,0,0,0
-1.25,131.1,-4.83E+00,-7.50E+01,-1.21E+02,0.00E+00,0.00E+00,0.00E+00,0,0,0
-1.25,131.7,6.39E+00,-2.55E+01,-5.54E+01,0.00E+00,0.00E+00,0.00E+00,0,0,0
-1.25,132.3,1.18E+01,-4.13E+01,-7.95E+01,0.00E+00,0.00E+00,0.00E+00,0,0,0
-1.25,132.9,1.23E+01,-7.31E+01,-1.13E+02,0.00E+00,0.00E+00,0.00E+00,0,0,0
-1.25,133.5,1.27E+01,-8.74E+01,-1.54E+02,0.00E+00,0.00E+00,0.00E+00,0,0,0
-1.25,134.1,1.20E+01,-1.01E+02,-1.49E+02,0.00E+00,0.00E+00,0.00E+00,0,0,0
-1.25,134.7,-8.06E+00,-6.82E+01,-1.53E+02,0.00E+00,0.00E+00,0.00E+00,0,0,0
-1.25,135.3,-4.23E+01,-9.05E+01,-2.06E+02,0.00E+00,0.00E+00,0.00E+00,0,0,0
-1.25,135.9,-6.40E+01,-1.34E+01,-2.74E+02,0.00E+00,0.00E+00,0.00E+00,0,0,0
-1.25,136.5,7.31E+00,-3.23E+01,-2.25E+02,0.00E+00,0.00E+00,0.00E+00,0,0,0
-1.25,137.1,-4.79E+01,-1.01E+02,-2.04E+02,0.00E+00,0.00E+00,0.00E+00,0,0,0
-1.25,137.7,-7.45E+01,-1.18E+02,-2.02E+02,0.00E+00,0.00E+00,0.00E+00,0,0,0
-1.25,138.3,-9.55E+01,-1.23E+02,-1.84E+02,0.00E+00,0.00E+00,0.00E+00,0,0,0
-1.25,138.9,-1.04E+02,-1.11E+02,-1.55E+02,0.00E+00,0.00E+00,0.00E+00,0,0,0
-1.25,139.5,-5.48E+01,-5.81E+01,-6.14E+01,0.00E+00,0.00E+00,0.00E+00,0,0,0
-1.25,141.3,1.48E+01,-7.39E+00,-6.23E+00,0.00E+00,0.00E+00,0.00E+00,0,0,0
-1.25,141.9,5.40E+00,-2.90E+01,-2.96E+01,0.00E+00,0.00E+00,0.00E+00,0,0,0
-1.25,142.5,8.75E+00,-2.06E+01,-2.86E+01,0.00E+00,0.00E+00,0.00E+00,0,0,0
-1.25,143.1,4.98E+00,-1.40E+01,-3.20E+01,0.00E+00,0.00E+00,0.00E+00,0,0,0
-1.25,143.7,2.82E+00,-8.88E+00,-2.96E+01,0.00E+00,0.00E+00,0.00E+00,0,0,0
-1.25,144.3,1.86E+00,-6.22E+00,-2.86E+01,0.00E+00,0.00E+00,0.00E+00,0,0,0
-1.25,144.9,2.30E+00,-5.02E+00,-2.75E+01,0.00E+00,0.00E+00,0.00E+00,0,0,0
-1.25,145.5,2.50E+00,-4.74E+00,-2.74E+01,0.00E+00,0.00E+00,0.00E+00,0,0,0
-1.25,146.1,1.62E+00,-3.90E+00,-2.70E+01,0.00E+00,0.00E+00,0.00E+00,0,0,0
-1.25,146.7,8.25E-01,-2.21E+00,-2.32E+01,0.00E+00,0.00E+00,0.00E+00,0,0,0
-1.25,147.3,2.15E+00,-9.65E+00,-2.85E+01,0.00E+00,0.00E+00,0.00E+00,0,0,0
-1.25,147.9,-8.07E+00,6.25E+00,-3.20E+01,0.00E+00,0.00E+00,0.00E+00,0,0,0
-1.25,148.5,-6.20E+00,7.42E+00,-1.59E+01,0.00E+00,0.00E+00,0.00E+00,0,0,0
-1.25,149.1,-4.04E+00,4.24E+00,-5.94E+00,0.00E+00,0.00E+00,0.00E+00,0,0,0
-1.25,149.7,1.37E-01,2.65E+00,-1.94E+00,0.00E+00,0.00E+00,0.00E+00,0,0,0
-1.25,150.3,3.04E+00,-8.54E-01,8.80E-02,0.00E+00,0.00E+00,0.00E+00,0,0,0
-1.25,150.9,1.88E+00,-9.69E+00,-1.59E-01,0.00E+00,0.00E+00,0.00E+00,0,0,0
-1.25,151.5,-2.74E+00,-9.10E+00,-5.90E+00,0.00E+00,0.00E+00,0.00E+00,0,0,0
-1.25,-102.9,6.98E+02,7.82E+01,-2.65E+02,0.00E+00,0.00E+00,0.00E+00,0,0,0
-1.25,-102.3,1.07E+03,5.28E+01,3.42E+01,0.00E+00,0.00E+00,0.00E+00,0,0,0
-1.25,-81.3,-3.24E+02,8.00E+00,-2.34E+01,0.00E+00,0.00E+00,0.00E+00,0,0,0
-1.25,-80.7,-2.16E+02,1.77E+01,-1.66E+01,0.00E+00,0.00E+00,0.00E+00,0,0,0
-1.25,-80.1,-8.39E+01,4.37E+00,-8.65E+00,0.00E+00,0.00E+00,0.00E+00,0,0,0
-1.25,-79.5,-6.37E+01,1.22E+01,2.79E+00,0.00E+00,0.00E+00,0.00E+00,0,0,0
-1.25,-78.9,-6.45E+01,7.13E+01,1.78E+01,0.00E+00,0.00E+00,0.00E+00,0,0,0
-1.25,-78.3,-6.25E+01,5.51E+01,1.78E+01,0.00E+00,0.00E+00,0.00E+00,0,0,0
-1.25,-77.7,-1.51E+01,8.73E+00,2.99E+00,0.00E+00,0.00E+00,0.00E+00,0,0,0
-1.25,-77.1,-2.62E+00,5.23E-01,1.63E-01,0.00E+00,0.00E+00,0.00E+00,0,0,0
-1.25,-24.9,5.01E+00,-3.61E+00,9.96E+00,0.00E+00,0.00E+00,0.00E+00,0,0,0
-1.25,-24.3,2.93E+01,2.38E+01,4.73E+01,0.00E+00,0.00E+00,0.00E+00,0,0,0
-1.25,-23.7,1.05E+01,2.46E+01,8.88E+01,0.00E+00,0.00E+00,0.00E+00,0,0,0
-1.25,-23.1,-4.26E-01,2.84E+01,9.66E+01,0.00E+00,0.00E+00,0.00E+00,0,0,0
-1.25,-22.5,-1.36E+01,2.66E+01,8.78E+01,0.00E+00,0.00E+00,0.00E+00,0,0,0
-1.25,-21.9,-2.74E+01,8.82E+00,5.27E+01,0.00E+00,0.00E+00,0.00E+00,0,0,0
-1.25,-21.3,-3.41E+00,-2.10E+00,1.50E+01,0.00E+00,0.00E+00,0.00E+00,0,0,0
-1.25,-15.9,3.80E+01,6.47E+00,2.32E+01,0.00E+00,0.00E+00,0.00E+00,0,0,0
-1.25,-15.3,2.97E+01,2.89E+01,6.64E+01,0.00E+00,0.00E+00,0.00E+00,0,0,0
-1.25,-14.7,-2.08E+00,4.46E+01,1.04E+02,0.00E+00,0.00E+00,0.00E+00,0,0,0
-1.25,-14.1,1.57E+01,5.33E+01,1.26E+02,0.00E+00,0.00E+00,0.00E+00,0,0,0
-1.25,-13.5,4.64E+01,6.28E+01,1.61E+02,0.00E+00,0.00E+00,0.00E+00,0,0,0
-1.25,-12.9,2.92E+02,3.56E+01,1.28E+02,0.00E+00,0.00E+00,0.00E+00,0,0,0
-0.75,29.1,3.09E+00,1.06E-01,-8.78E-01,0.00E+00,0.00E+00,0.00E+00,0,0,0
-0.75,29.7,4.66E+00,2.07E-01,-1.58E+00,0.00E+00,0.00E+00,0.00E+00,0,0,0
-0.75,30.3,7.36E+00,-1.11E+00,-2.40E+00,0.00E+00,0.00E+00,0.00E+00,0,0,0
-0.75,30.9,4.30E+00,-1.55E+00,-2.90E-01,0.00E+00,0.00E+00,0.00E+00,0,0,0
-0.75,31.5,3.61E+00,3.98E-01,-7.28E-01,0.00E+00,0.00E+00,0.00E+00,0,0,0
-0.75,32.1,4.40E+00,-4.36E-02,-1.01E+00,0.00E+00,0.00E+00,0.00E+00,0,0,0
-0.75,32.7,4.63E+00,-2.29E-01,-1.14E+00,0.00E+00,0.00E+00,0.00E+00,0,0,0
-0.75,33.3,4.63E+00,-3.56E-01,-1.05E+00,0.00E+00,0.00E+00,0.00E+00,0,0,0
-0.75,33.9,4.62E+00,-4.55E-01,-9.17E-01,0.00E+00,0.00E+00,0.00E+00,0,0,0
-0.75,34.5,4.67E+00,-5.27E-01,-7.93E-01,0.00E+00,0.00E+00,0.00E+00,0,0,0
-0.75,35.1,4.85E+00,-5.45E-01,-7.26E-01,0.00E+00,0.00E+00,0.00E+00,0,0,0
-0.75,35.7,5.11E+00,-4.87E-01,-7.60E-01,0.00E+00,0.00E+00,0.00E+00,0,0,0
-0.75,36.3,5.13E+00,-2.54E-01,-7.87E-01,0.00E+00,0.00E+00,0.00E+00,0,0,0
-0.75,36.9,5.07E+00,8.20E-05,-6.51E-01,0.00E+00,0.00E+00,0.00E+00,0,0,0
-0.75,66.9,2.86E+01,7.42E+01,4.66E+01,0.00E+00,0.00E+00,0.00E+00,0,0,0
-0.75,67.5,2.14E+02,8.51E+01,1.89E+02,0.00E+00,0.00E+00,0.00E+00,0,0,0
-0.75,72.9,6.62E-02,2.01E-01,-2.57E-01,0.00E+00,0.00E+00,0.00E+00,0,0,0
-0.75,73.5,-8.60E-02,5.52E-01,-1.92E-01,0.00E+00,0.00E+00,0.00E+00,0,0,0
-0.75,74.1,-4.24E-02,4.51E-01,-2.96E-02,0.00E+00,0.00E+00,0.00E+00,0,0,0
-0.75,74.7,-1.96E-02,2.35E-01,8.24E-02,0.00E+00,0.00E+00,0.00E+00,0,0,0
-0.75,75.3,7.15E-03,-7.69E-02,1.77E-01,0.00E+00,0.00E+00,0.00E+00,0,0,0
-0.75,75.9,7.79E-03,-4.78E-01,2.60E-01,0.00E+00,0.00E+00,0.00E+00,0,0,0
-0.75,76.5,-3.44E-02,-9.49E-01,3.18E-01,0.00E+00,0.00E+00,0.00E+00,0,0,0
-0.75,77.1,-1.16E-01,-1.46E+00,3.49E-01,0.00E+00,0.00E+00,0.00E+00,0,0,0
-0.75,77.7,-2.26E-01,-1.98E+00,3.61E-01,0.00E+00,0.00E+00,0.00E+00,0,0,0
-0.75,78.3,-3.53E-01,-2.50E+00,3.60E-01,0.00E+00,0.00E+00,0.00E+00,0,0,0
-0.75,78.9,-4.83E-01,-2.97E+00,3.54E-01,0.00E+00,0.00E+00,0.00E+00,0,0,0
-0.75,79.5,-6.01E-01,-3.40E+00,3.53E-01,0.00E+00,0.00E+00,0.00E+00,0,0,0
-0.75,80.1,-6.63E-01,-3.81E+00,3.72E-01,0.00E+00,0.00E+00,0.00E+00,0,0,0
-0.75,80.7,-5.91E-01,-4.24E+00,4.57E-01,0.00E+00,0.00E+00,0.00E+00,0,0,0
-0.75,81.3,-2.31E-01,-4.90E+00,7.24E-01,0.00E+00,0.00E+00,0.00E+00,0,0,0
-0.75,81.9,5.35E-01,-5.75E+00,1.35E+00,0.00E+00,0.00E+00,0.00E+00,0,0,0
-0.75,82.5,1.19E+00,-6.22E+00,1.98E+00,0.00E+00,0.00E+00,0.00E+00,0,0,0
-0.75,83.1,1.56E+00,-6.41E+00,2.30E+00,0.00E+00,0.00E+00,0.00E+00,0,0,0
-0.75,83.7,1.59E+00,-6.29E+00,2.43E+00,0.00E+00,0.00E+00,0.00E+00,0,0,0
-0.75,84.3,1.25E+00,-5.69E+00,2.33E+00,0.00E+00,0.00E+00,0.00E+00,0,0,0
-0.75,84.9,7.95E-01,-5.10E+00,2.17E+00,0.00E+00,0.00E+00,0.00E+00,0,0,0
-0.75,85.5,4.32E-01,-4.66E+00,2.07E+00,0.00E+00,0.00E+00,0.00E+00,0,0,0
-0.75,86.1,2.13E-01,-4.42E+00,2.07E+00,0.00E+00,0.00E+00,0.00E+00,0,0,0
-0.75,86.7,8.90E-02,-4.35E+00,2.14E+00,0.00E+00,0.00E+00,0.00E+00,0,0,0
-0.75,87.3,-3.49E-03,-4.42E+00,2.22E+00,0.00E+00,0.00E+00,0.00E+00,0,0,0
-0.75,87.9,-1.39E-01,-4.56E+00,2.22E+00,0.00E+00,0.00E+00,0.00E+00,0,0,0
-0.75,88.5,-3.41E-01,-4.65E+00,2.08E+00,0.00E+00,0.00E+00,0.00E+00,0,0,0
-0.75,89.1,-5.92E-01,-4.61E+00,1.86E+00,0.00E+00,0.00E+00,0.00E+00,0,0,0
-0.75,89.7,-7.94E-01,-4.44E+00,1.75E+00,0.00E+00,0.00E+00,0.00E+00,0,0,0
-0.75,90.3,-9.02E-01,-4.23E+00,1.81E+00,0.00E+00,0.00E+00,0.00E+00,0,0,0
-0.75,90.9,-9.44E-01,-4.04E+00,1.93E+00,0.00E+00,0.00E+00,0.00E+00,0,0,0
-0.75,91.5,-9.58E-01,-3.83E+00,2.02E+00,0.00E+00,0.00E+00,0.00E+00,0,0,0
-0.75,92.1,-9.86E-01,-3.64E+00,1.99E+00,0.00E+00,0.00E+00,0.00E+00,0,0,0
-0.75,92.7,-1.13E+00,-3.68E+00,1.72E+00,0.00E+00,0.00E+00,0.00E+00,0,0,0
-0.75,93.3,-1.52E+00,-4.23E+00,1.02E+00,0.00E+00,0.00E+00,0.00E+00,0,0,0
-0.75,93.9,-2.44E+00,-5.58E+00,-3.82E-01,0.00E+00,0.00E+00,0.00E+00,0,0,0
-0.75,94.5,-4.30E+00,-8.08E+00,-2.86E+00,0.00E+00,0.00E+00,0.00E+00,0,0,0
-0.75,95.1,-7.49E+00,-1.23E+01,-6.90E+00,0.00E+00,0.00E+00,0.00E+00,0,0,0
-0.75,95.7,-1.21E+01,-1.89E+01,-1.30E+01,0.00E+00,0.00E+00,0.00E+00,0,0,0
-0.75,96.3,-1.78E+01,-2.75E+01,-2.07E+01,0.00E+00,0.00E+00,0.00E+00,0,0,0
-0.75,96.9,-2.33E+01,-3.59E+01,-2.99E+01,0.00E+00,0.00E+00,0.00E+00,0,0,0
-0.75,97.5,-2.47E+01,-4.16E+01,-4.41E+01,0.00E+00,0.00E+00,0.00E+00,0,0,0
-0.75,98.1,-2.63E+01,-7.18E+01,-6.41E+01,0.00E+00,0.00E+00,0.00E+00,0,0,0
-0.75,98.7,-4.36E+01,-1.31E+02,-7.62E+01,0.00E+00,0.00E+00,0.00E+00,0,0,0
-0.75,99.3,-2.72E+01,-1.04E+02,-5.12E+01,0.00E+00,0.00E+00,0.00E+00,0,0,0
-0.75,99.9,-3.08E+01,-2.20E+01,1.16E+00,0.00E+00,0.00E+00,0.00E+00,0,0,0
-0.75,100.5,6.76E+01,-1.82E+02,-7.96E+01,0.00E+00,0.00E+00,0.00E+00,0,0,0
-0.75,101.1,-4.63E+01,-7.37E+01,-4.50E+01,0.00E+00,0.00E+00,0.00E+00,0,0,0
-0.75,101.7,-8.52E+00,-1.38E+01,-9.67E+00,0.00E+00,0.00E+00,0.00E+00,0,0,0
-0.75,119.1,-5.43E+01,1.81E+01,5.53E+01,0.00E+00,0.00E+00,0.00E+00,0,0,0
-0.75,119.7,-5.03E+01,2.05E+01,2.16E+02,0.00E+00,0.00E+00,0.00E+00,0,0,0
-0.75,120.3,-1.19E+02,1.46E+02,3.29E+01,0.00E+00,0.00E+00,0.00E+00,0,0,0
-0.75,120.9,-1.12E+02,9.83E+01,5.27E+01,0.00E+00,0.00E+00,0.00E+00,0,0,0
-0.75,121.5,-3.80E+01,4.32E+01,6.95E+01,0.00E+00,0.00E+00,0.00E+00,0,0,0
-0.75,122.1,-1.58E+00,3.99E+00,4.94E+01,0.00E+00,0.00E+00,0.00E+00,0,0,0
-0.75,122.7,-1.81E+01,-1.54E+01,2.79E+01,0.00E+00,0.00E+00,0.00E+00,0,0,0
-0.75,123.3,-4.06E+01,-2.23E+01,2.31E+01,0.00E+00,0.00E+00,0.00E+00,0,0,0
-0.75,123.9,-7.07E+01,-3.76E+01,2.81E+01,0.00E+00,0.00E+00,0.00E+00,0,0,0
-0.75,124.5,-1.10E+02,-5.35E+01,3.35E+01,0.00E+00,0.00E+00,0.00E+00,0,0,0
-0.75,125.1,-1.51E+02,-5.78E+01,3.43E+01,0.00E+00,0.00E+00,0.00E+00,0,0,0
-0.75,125.7,-1.63E+02,-5.12E+01,1.95E+01,0.00E+00,0.00E+00,0.00E+00,0,0,0
-0.75,126.3,-1.23E+02,-3.06E+01,-9.60E+00,0.00E+00,0.00E+00,0.00E+00,0,0,0
-0.75,126.9,-7.51E+01,-1.18E+01,-2.29E+01,0.00E+00,0.00E+00,0.00E+00,0,0,0
-0.75,127.5,-5.98E+01,-5.63E+00,-2.58E+00,0.00E+00,0.00E+00,0.00E+00,0,0,0
-0.75,128.1,-2.27E+01,3.56E+00,-5.73E+00,0.00E+00,0.00E+00,0.00E+00,0,0,0
-0.75,128.7,1.04E+01,1.50E+00,-4.27E+01,0.00E+00,0.00E+00,0.00E+00,0,0,0
-0.75,129.3,1.24E+01,-7.16E+00,-6.44E+01,0.00E+00,0.00E+00,0.00E+00,0,0,0
-0.75,129.9,4.50E+00,-1.20E+01,-7.85E+01,0.00E+00,0.00E+00,0.00E+00,0,0,0
-0.75,130.5,-5.16E+00,-2.47E+01,-1.03E+02,0.00E+00,0.00E+00,0.00E+00,0,0,0
-0.75,131.1,-5.95E+00,-4.10E+00,-1.02E+02,0.00E+00,0.00E+00,0.00E+00,0,0,0
-0.75,131.7,2.47E+00,-1.39E+00,-4.77E+01,0.00E+00,0.00E+00,0.00E+00,0,0,0
-0.75,132.3,1.94E+00,-5.18E+01,-8.44E+01,0.00E+00,0.00E+00,0.00E+00,0,0,0
-0.75,132.9,4.95E+00,-7.21E+01,-1.01E+02,0.00E+00,0.00E+00,0.00E+00,0,0,0
-0.75,133.5,7.07E+00,-8.72E+01,-1.35E+02,0.00E+00,0.00E+00,0.00E+00,0,0,0
-0.75,134.1,-6.37E+00,-5.79E+01,-9.88E+01,0.00E+00,0.00E+00,0.00E+00,0,0,0
-0.75,134.7,-1.39E+01,-5.97E+01,-9.28E+01,0.00E+00,0.00E+00,0.00E+00,0,0,0
-0.75,135.3,-1.84E+01,-6.60E+01,-1.06E+02,0.00E+00,0.00E+00,0.00E+00,0,0,0
-0.75,135.9,-3.65E+01,-7.83E+01,-8.97E+01,0.00E+00,0.00E+00,0.00E+00,0,0,0
-0.75,136.5,-4.66E+01,-3.98E+01,-1.01E+02,0.00E+00,0.00E+00,0.00E+00,0,0,0
-0.75,137.1,-5.03E+01,-6.17E+01,-9.32E+01,0.00E+00,0.00E+00,0.00E+00,0,0,0
-0.75,137.7,-5.86E+01,-5.81E+01,-9.80E+01,0.00E+00,0.00E+00,0.00E+00,0,0,0
-0.75,138.3,-3.03E+01,-3.37E+01,-6.19E+01,0.00E+00,0.00E+00,0.00E+00,0,0,0
-0.75,138.9,-1.77E+01,-1.65E+01,-1.62E+01,0.00E+00,0.00E+00,0.00E+00,0,0,0
-0.75,142.5,4.08E+00,-4.75E+00,-8.49E-01,0.00E+00,0.00E+00,0.00E+00,0,0,0
-0.75,143.1,1.38E+00,-7.37E+00,-8.62E+00,0.00E+00,0.00E+00,0.00E+00,0,0,0
-0.75,143.7,1.18E+00,-3.49E+00,-1.02E+01,0.00E+00,0.00E+00,0.00E+00,0,0,0
-0.75,144.3,2.50E+00,-1.44E+00,-1.08E+01,0.00E+00,0.00E+00,0.00E+00,0,0,0
-0.75,144.9,1.94E+00,-1.11E+00,-9.78E+00,0.00E+00,0.00E+00,0.00E+00,0,0,0
-0.75,145.5,1.78E+00,-1.37E+00,-1.01E+01,0.00E+00,0.00E+00,0.00E+00,0,0,0
-0.75,146.1,1.49E+00,-1.52E+00,-1.09E+01,0.00E+00,0.00E+00,0.00E+00,0,0,0
-0.75,146.7,1.18E+00,-1.62E+00,-9.70E+00,0.00E+00,0.00E+00,0.00E+00,0,0,0
-0.75,147.3,1.68E+00,-5.41E+00,-1.10E+01,0.00E+00,0.00E+00,0.00E+00,0,0,0
-0.75,147.9,-1.03E+00,2.33E-01,-1.26E+01,0.00E+00,0.00E+00,0.00E+00,0,0,0
-0.75,148.5,5.89E-01,8.55E-01,-5.81E+00,0.00E+00,0.00E+00,0.00E+00,0,0,0
-0.75,149.1,4.26E+00,-1.14E+00,-1.07E-01,0.00E+00,0.00E+00,0.00E+00,0,0,0
-0.75,149.7,3.91E+00,-3.97E-01,2.26E-01,0.00E+00,0.00E+00,0.00E+00,0,0,0
-0.75,150.3,3.54E+00,-2.20E-01,-2.72E-01,0.00E+00,0.00E+00,0.00E+00,0,0,0
-0.75,-102.9,2.69E+02,2.28E+02,-2.23E+02,0.00E+00,0.00E+00,0.00E+00,0,0,0
-0.75,-102.3,1.49E+03,2.20E+02,-2.87E+02,0.00E+00,0.00E+00,0.00E+00,0,0,0
-0.75,-81.3,-2.89E+02,1.83E+01,6.35E+00,0.00E+00,0.00E+00,0.00E+00,0,0,0
-0.75,-80.7,-2.26E+02,9.68E+00,2.07E+01,0.00E+00,0.00E+00,0.00E+00,0,0,0
-0.75,-80.1,-8.96E+01,9.30E+00,7.08E+00,0.00E+00,0.00E+00,0.00E+00,0,0,0
-0.75,-79.5,-7.10E+01,1.66E+01,-1.52E+00,0.00E+00,0.00E+00,0.00E+00,0,0,0
-0.75,-78.9,-6.21E+01,1.85E+01,1.21E+01,0.00E+00,0.00E+00,0.00E+00,0,0,0
-0.75,-78.3,-6.15E+01,1.37E+01,-1.38E+00,0.00E+00,0.00E+00,0.00E+00,0,0,0
-0.75,-77.7,-2.27E+01,1.24E+01,4.28E+00,0.00E+00,0.00E+00,0.00E+00,0,0,0
-0.75,-77.1,-5.83E+00,2.01E+00,-1.02E+00,0.00E+00,0.00E+00,0.00E+00,0,0,0
-0.75,-24.9,2.42E+02,3.68E+01,1.35E+02,0.00E+00,0.00E+00,0.00E+00,0,0,0
-0.75,-24.3,5.27E+01,4.43E+01,2.04E+02,0.00E+00,0.00E+00,0.00E+00,0,0,0
-0.75,-23.7,2.76E+01,4.58E+01,1.69E+02,0.00E+00,0.00E+00,0.00E+00,0,0,0
-0.75,-23.1,3.27E+00,4.42E+01,1.53E+02,0.00E+00,0.00E+00,0.00E+00,0,0,0
-0.75,-22.5,-1.79E+01,4.82E+01,1.61E+02,0.00E+00,0.00E+00,0.00E+00,0,0,0
-0.75,-21.9,-4.40E+01,6.81E+01,1.90E+02,0.00E+00,0.00E+00,0.00E+00,0,0,0
-0.75,-21.3,-1.27E+02,8.40E+01,2.10E+02,0.00E+00,0.00E+00,0.00E+00,0,0,0
-0.75,-20.7,-6.10E+01,6.19E+01,1.62E+02,0.00E+00,0.00E+00,0.00E+00,0,0,0
-0.75,-20.1,-4.87E+01,2.71E+01,9.55E+01,0.00E+00,0.00E+00,0.00E+00,0,0,0
-0.75,-19.5,-2.23E+01,1.45E+01,4.45E+01,0.00E+00,0.00E+00,0.00E+00,0,0,0
